hh1,hh2,d1,no_relat1,ok1,sk1,bk1,scl1,so2,sc2,st2,scr2,sl2,sa2,sp2,so1,sc1,st1,scr1,sl1,sa1,sp1,d2,no_relat2,ok2,sk2,bk2,scl2,ne1,ne2,e1,e2,geod_distance,n_of_links_hh1,n_of_links_hh2,same_family1,same_family2,land2,livestock2,land1,livestock1,ol2,ol1,oli2,oli1,direct_link_hh1,direct_link_hh2,religion1,religion2,members1,members2
60,1,465.60001,1,0,0,0,0,.125,.5,0,.125,0,.125,.125,0,0,0,.5,.5,0,0,465.60001,1,0,0,0,0,1,1,0,0,2,11,11,0,0,2.9997959,865800,.56089872,35000,1.6826961,8.9993877,.34999999,8.658,0,0,Catholic,Catholic,2,3
92,1,1065.6,0,0,0,1,0,0,.25,0,.25,.25,0,.25,0,0,0,.5,.5,0,0,1065.6,0,0,0,1,0,0,0,0,0,2,5,11,1,1,2.9997959,865800,.88039207,9600,2.6411762,8.9993877,.096000001,8.658,0,0,Muslim,Catholic,1,3
53,1,494.39999,1,0,0,0,0,.5,0,0,.5,0,0,0,0,0,0,.5,.5,0,0,494.39999,1,0,0,0,0,0,0,0,0,2,8,11,0,0,2.9997959,865800,.76734698,0,2.3020411,8.9993877,0,8.658,0,0,Catholic,Catholic,3,3
42,1,559.20001,1,0,0,0,0,.83333331,0,0,.16666667,0,0,0,0,0,0,.5,.5,0,0,559.20001,1,0,0,0,0,0,0,0,0,2,10,11,0,0,2.9997959,865800,.98715693,43800,2.9614708,8.9993877,.43799999,8.658,0,0,Lutheran,Catholic,3,3
87,1,909.59998,1,0,0,0,0,0,.5,.25,.25,0,0,0,0,0,0,.5,.5,0,0,909.59998,1,0,0,0,0,0,0,0,0,2,5,11,0,0,2.9997959,865800,.97764713,46800,2.9329414,8.9993877,.46799999,8.658,0,0,Muslim,Catholic,2,3
71,1,888,1,0,0,0,0,0,0,0,.5,0,0,.5,0,0,0,.5,.5,0,0,888,1,0,0,0,0,0,0,0,0,2,10,11,0,0,2.9997959,865800,.49343139,0,1.4802942,8.9993877,0,8.658,0,0,Catholic,Catholic,2,3
102,1,364.79999,0,0,0,1,1,0,0,0,.5,.5,0,0,0,0,0,.5,.5,0,0,364.79999,0,0,0,1,1,0,0,0,0,3,5,11,1,1,2.9997959,865800,.50522548,34000,1.5156765,8.9993877,.34,8.658,0,0,Muslim,Catholic,3,3
79,1,640.79999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.5,.5,0,0,640.79999,1,0,0,0,0,1,1,0,0,2,6,11,0,0,2.9997959,865800,.25999999,0,.77999997,8.9993877,0,8.658,0,0,Lutheran,Catholic,1,3
97,1,1267.2,1,0,0,0,1,.16666667,0,.16666667,.16666667,0,0,.5,0,0,0,.5,.5,0,0,1267.2,1,0,0,0,1,0,0,0,0,2,10,11,0,0,2.9997959,865800,1.084902,0,3.2547061,8.9993877,0,8.658,0,0,Muslim,Catholic,3,3
117,1,592.79999,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.5,.5,0,0,592.79999,1,0,0,0,1,0,0,0,0,2,2,11,0,0,2.9997959,865800,0,0,0,8.9993877,0,8.658,0,0,Lutheran,Catholic,1,3
55,1,448.79999,1,0,0,0,0,.16666667,.41666669,0,.41666669,0,0,0,0,0,0,.5,.5,0,0,448.79999,1,0,0,0,0,0,0,0,0,2,12,11,0,0,2.9997959,865800,.43005881,7000,1.2901764,8.9993877,.07,8.658,0,0,Lutheran,Catholic,2,3
49,1,537.59998,1,0,0,0,0,0,.25,.25,.5,0,0,0,0,0,0,.5,.5,0,0,537.59998,1,0,0,0,0,1,1,0,0,2,8,11,0,0,2.9997959,865800,.89058822,34800,2.6717646,8.9993877,.34799999,8.658,0,0,Lutheran,Catholic,2,3
38,1,700.79999,1,0,0,0,1,.25,0,0,.75,0,0,0,0,0,0,.5,.5,0,0,700.79999,1,0,0,0,1,0,0,0,0,2,12,11,0,0,2.9997959,865800,1.81451,2400,5.4435301,8.9993877,.024,8.658,0,0,Lutheran,Catholic,5,3
12,1,110.4,1,0,0,0,0,.16666667,.66666669,0,.16666667,0,0,0,0,0,0,.5,.5,0,0,110.4,1,0,0,0,0,1,1,0,0,1,6,11,0,0,2.9997959,865800,.43159801,0,1.2947941,8.9993877,0,8.658,1,0,Lutheran,Catholic,2,3
63,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,.5,0,0,,1,0,0,0,0,1,1,0,0,3,5,11,0,0,2.9997959,865800,1.442598,0,4.3277941,8.9993877,0,8.658,0,0,Lutheran,Catholic,1,3
100,1,640.79999,0,1,0,0,0,.5,0,0,.25,.25,0,0,0,0,0,.5,.5,0,0,640.79999,0,1,0,0,0,0,0,0,0,1,12,11,1,1,2.9997959,865800,.64525491,0,1.9357648,8.9993877,0,8.658,1,0,Catholic,Catholic,3,3
89,1,1339.2,1,0,0,0,0,0,0,.33333334,.33333334,.33333334,0,0,0,0,0,.5,.5,0,0,1339.2,1,0,0,0,0,0,0,0,0,2,6,11,0,0,2.9997959,865800,2.2493629,360000,6.7480888,8.9993877,3.5999999,8.658,0,0,Lutheran,Catholic,2,3
6,1,213.60001,1,0,0,0,0,0,.25,0,.75,0,0,0,0,0,0,.5,.5,0,0,213.60001,1,0,0,0,0,0,0,0,0,2,4,11,0,0,2.9997959,865800,.43764701,8200,1.3129411,8.9993877,.082000002,8.658,0,0,Catholic,Catholic,2,3
119,1,576,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.5,.5,0,0,576,1,0,0,0,0,1,1,0,0,3,3,11,0,0,2.9997959,865800,0,0,0,8.9993877,0,8.658,0,0,Catholic,Catholic,1,3
35,1,712.79999,1,0,0,0,0,0,0,0,.5,.5,0,0,0,0,0,.5,.5,0,0,712.79999,1,0,0,0,0,0,0,0,0,3,7,11,0,0,2.9997959,865800,.99969208,21000,2.9990764,8.9993877,.20999999,8.658,0,0,Muslim,Catholic,3,3
90,2,928.79999,1,0,0,0,0,.16666667,.29166669,.125,.125,.16666667,0,.125,0,.375,0,.375,.125,0,.125,928.79999,1,0,0,0,0,0,0,1,1,3,7,7,0,0,1.791863,126400,.98914713,7200,2.9674413,5.3755889,.071999997,1.2640001,0,0,Catholic,Catholic,2,2
111,2,151.2,1,0,0,0,0,0,0,0,0,0,0,0,0,.375,0,.375,.125,0,.125,151.2,1,0,0,0,0,0,0,1,1,2,9,7,0,0,1.791863,126400,1.094314,4800,3.2829418,5.3755889,.048,1.2640001,0,0,Catholic,Catholic,3,2
34,2,794.40002,1,0,0,0,0,0,.375,.125,.375,.125,0,0,0,.375,0,.375,.125,0,.125,794.40002,1,0,0,0,0,0,0,1,1,3,11,7,0,0,1.791863,126400,.56617647,11600,1.6985295,5.3755889,.116,1.2640001,0,0,Muslim,Catholic,2,2
12,2,62.400002,1,0,0,0,0,.16666667,.66666669,0,.16666667,0,0,0,0,.375,0,.375,.125,0,.125,62.400002,1,0,0,0,0,0,0,0,0,2,6,7,0,0,1.791863,126400,.43159801,0,1.2947941,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,2,2
52,2,732,1,0,0,0,0,0,.5,0,.5,0,0,0,0,.375,0,.375,.125,0,.125,732,1,0,0,0,0,0,0,0,0,2,5,7,0,0,1.791863,126400,.076503903,0,.22951171,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,2,2
82,2,739.20001,1,0,0,0,0,0,0,1,0,0,0,0,0,.375,0,.375,.125,0,.125,739.20001,1,0,0,0,0,0,0,0,0,3,4,7,0,0,1.791863,126400,.241852,0,.72555602,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,1,2
10,2,237.60001,1,0,0,0,0,0,0,.75,.25,0,0,0,0,.375,0,.375,.125,0,.125,237.60001,1,0,0,0,0,0,0,1,1,1,23,7,0,0,1.791863,126400,3.8885291,1630400,11.665587,5.3755889,16.304001,1.2640001,1,1,Muslim,Catholic,4,2
28,2,312,1,0,0,0,0,0,.25,0,.25,0,0,.5,0,.375,0,.375,.125,0,.125,312,1,0,0,0,0,0,0,1,1,2,11,7,0,0,1.791863,126400,.93189281,2400,2.7956784,5.3755889,.024,1.2640001,0,0,Lutheran,Catholic,2,2
95,2,1310.4,1,0,0,0,0,.16666667,.41666669,0,.41666669,0,0,0,0,.375,0,.375,.125,0,.125,1310.4,1,0,0,0,0,0,0,1,1,3,6,7,0,0,1.791863,126400,.4107118,0,1.2321354,5.3755889,0,1.2640001,0,0,Catholic,Catholic,2,2
30,2,789.59998,1,0,0,0,1,.5,0,0,.5,0,0,0,0,.375,0,.375,.125,0,.125,789.59998,1,0,0,0,1,0,0,1,1,2,4,7,0,0,1.791863,126400,1.03098,0,3.0929399,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,1,2
118,2,667.20001,1,0,0,0,0,0,0,0,1,0,0,0,0,.375,0,.375,.125,0,.125,667.20001,1,0,0,0,0,0,0,0,0,2,5,7,0,0,1.791863,126400,0,0,0,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,1,2
46,2,662.40002,1,0,0,0,0,0,0,.33333334,.5,.16666667,0,0,0,.375,0,.375,.125,0,.125,662.40002,1,0,0,0,0,0,0,1,1,3,7,7,0,0,1.791863,126400,1.433987,14400,4.3019609,5.3755889,.14399999,1.2640001,0,0,Catholic,Catholic,5,2
25,2,412.79999,1,0,0,0,0,0,.5,0,.5,0,0,0,0,.375,0,.375,.125,0,.125,412.79999,1,0,0,0,0,0,0,1,1,4,5,7,0,0,1.791863,126400,.42205879,0,1.2661763,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,2,2
5,2,165.60001,1,0,0,0,0,0,.25,0,.5,.25,0,0,0,.375,0,.375,.125,0,.125,165.60001,1,0,0,0,0,0,0,1,1,2,4,7,0,0,1.791863,126400,.48336601,52600,1.450098,5.3755889,.52600002,1.2640001,0,0,Catholic,Catholic,2,2
9,2,237.60001,1,0,0,0,0,0,0,.5,.5,0,0,0,0,.375,0,.375,.125,0,.125,237.60001,1,0,0,0,0,0,0,1,1,3,4,7,0,0,1.791863,126400,.83519608,14200,2.5055883,5.3755889,.142,1.2640001,0,0,Lutheran,Catholic,2,2
58,2,475.20001,1,0,0,0,0,.125,0,.33333334,.45833334,0,0,.083333336,0,.375,0,.375,.125,0,.125,475.20001,1,0,0,0,0,0,0,1,1,2,32,7,0,0,1.791863,126400,1.055392,14000,3.1661761,5.3755889,.14,1.2640001,0,0,Lutheran,Catholic,7,2
62,2,559.20001,1,0,0,0,0,0,0,0,.5,0,0,.5,0,.375,0,.375,.125,0,.125,559.20001,1,0,0,0,0,0,0,1,1,2,8,7,0,0,1.791863,126400,4.686275,56000,14.058825,5.3755889,.56,1.2640001,0,0,Lutheran,Catholic,5,2
55,2,492,1,0,0,0,1,.16666667,.41666669,0,.41666669,0,0,0,0,.375,0,.375,.125,0,.125,492,1,0,0,0,1,0,0,1,1,3,12,7,0,0,1.791863,126400,.43005881,7000,1.2901764,5.3755889,.07,1.2640001,0,0,Lutheran,Catholic,2,2
114,2,124.8,1,0,0,0,0,0,.25,.125,.375,.125,.125,0,0,.375,0,.375,.125,0,.125,124.8,1,0,0,0,0,0,0,1,1,1,12,7,0,0,1.791863,126400,1.311118,506800,3.9333539,5.3755889,5.0679998,1.2640001,0,1,Catholic,Catholic,2,2
100,2,715.20001,1,0,0,0,1,.5,0,0,.25,.25,0,0,0,.375,0,.375,.125,0,.125,715.20001,1,0,0,0,1,0,0,1,1,1,12,7,0,0,1.791863,126400,.64525491,0,1.9357648,5.3755889,0,1.2640001,0,1,Catholic,Catholic,3,2
15,2,225.60001,1,0,0,0,0,.16666667,0,0,.16666667,0,0,.66666669,0,.375,0,.375,.125,0,.125,225.60001,1,0,0,0,0,0,0,1,1,2,6,7,0,0,1.791863,126400,.99830061,60800,2.9949019,5.3755889,.60799998,1.2640001,0,0,Catholic,Catholic,2,2
11,2,324,1,0,0,0,0,.25,0,.41666669,.16666667,.16666667,0,0,0,.375,0,.375,.125,0,.125,324,1,0,0,0,0,0,0,1,1,3,6,7,0,0,1.791863,126400,5.4656858,204800,16.397057,5.3755889,2.0480001,1.2640001,0,0,Catholic,Catholic,6,2
60,2,494.39999,1,0,0,0,0,.125,.5,0,.125,0,.125,.125,0,.375,0,.375,.125,0,.125,494.39999,1,0,0,0,0,0,0,0,0,1,11,7,0,0,1.791863,126400,.56089872,35000,1.6826961,5.3755889,.34999999,1.2640001,1,0,Catholic,Catholic,2,2
101,2,475.20001,1,0,0,0,0,0,0,0,.5,0,0,.5,0,.375,0,.375,.125,0,.125,475.20001,1,0,0,0,0,0,0,1,1,3,8,7,0,0,1.791863,126400,1.002388,22200,3.007164,5.3755889,.222,1.2640001,0,0,Catholic,Catholic,2,2
87,2,969.59998,1,0,0,0,0,0,.5,.25,.25,0,0,0,0,.375,0,.375,.125,0,.125,969.59998,1,0,0,0,0,0,0,1,1,2,5,7,0,0,1.791863,126400,.97764713,46800,2.9329414,5.3755889,.46799999,1.2640001,0,0,Muslim,Catholic,2,2
49,2,559.20001,1,0,0,0,0,0,.25,.25,.5,0,0,0,0,.375,0,.375,.125,0,.125,559.20001,1,0,0,0,0,0,0,0,0,2,8,7,0,0,1.791863,126400,.89058822,34800,2.6717646,5.3755889,.34799999,1.2640001,0,0,Lutheran,Catholic,2,2
13,2,268.79999,1,0,0,0,0,0,.5,0,.5,0,0,0,0,.375,0,.375,.125,0,.125,268.79999,1,0,0,0,0,0,0,1,1,3,7,7,0,0,1.791863,126400,.3193627,0,.9580881,5.3755889,0,1.2640001,0,0,Catholic,Catholic,2,2
106,2,1440,1,0,0,0,0,.16666667,0,0,.41666669,0,0,.41666669,0,.375,0,.375,.125,0,.125,1440,1,0,0,0,0,0,0,1,1,3,9,7,0,0,1.791863,126400,3.4280391,0,10.284117,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,4,2
56,2,352.79999,1,0,0,0,1,.5,.16666667,.16666667,.16666667,0,0,0,0,.375,0,.375,.125,0,.125,352.79999,1,0,0,0,1,0,0,1,1,3,10,7,0,0,1.791863,126400,.81943142,28000,2.4582944,5.3755889,.28,1.2640001,0,0,Lutheran,Catholic,2,2
89,2,1406.4,1,0,0,0,0,0,0,.33333334,.33333334,.33333334,0,0,0,.375,0,.375,.125,0,.125,1406.4,1,0,0,0,0,0,0,1,1,2,6,7,0,0,1.791863,126400,2.2493629,360000,6.7480888,5.3755889,3.5999999,1.2640001,0,0,Lutheran,Catholic,2,2
20,2,348,1,0,0,0,0,0,0,0,1,0,0,0,0,.375,0,.375,.125,0,.125,348,1,0,0,0,0,0,0,1,1,2,12,7,0,0,1.791863,126400,1.5572079,49200,4.6716237,5.3755889,.49200001,1.2640001,0,0,Muslim,Catholic,2,2
18,2,321.60001,1,0,0,0,0,0,.25,.25,.5,0,0,0,0,.375,0,.375,.125,0,.125,321.60001,1,0,0,0,0,0,0,1,1,1,9,7,0,0,1.791863,126400,1.106544,6000,3.3196321,5.3755889,.059999999,1.2640001,0,1,Catholic,Catholic,2,2
41,2,626.40002,1,0,0,0,0,.16666667,0,.41666669,.41666669,0,0,0,0,.375,0,.375,.125,0,.125,626.40002,1,0,0,0,0,0,0,1,1,2,10,7,0,0,1.791863,126400,3.806601,15600,11.419804,5.3755889,.156,1.2640001,0,0,Catholic,Catholic,4,2
108,2,204,1,0,0,0,0,0,0,0,.375,.125,.125,.375,0,.375,0,.375,.125,0,.125,204,1,0,0,0,0,0,0,0,0,2,22,7,0,0,1.791863,126400,2.0785489,40000,6.2356467,5.3755889,.40000001,1.2640001,0,0,Catholic,Catholic,2,2
119,2,597.59998,1,0,0,0,0,0,1,0,0,0,0,0,0,.375,0,.375,.125,0,.125,597.59998,1,0,0,0,0,0,0,0,0,3,3,7,0,0,1.791863,126400,0,0,0,5.3755889,0,1.2640001,0,0,Catholic,Catholic,1,2
98,2,1399.2,1,0,0,0,0,.16666667,.66666669,0,.16666667,0,0,0,0,.375,0,.375,.125,0,.125,1399.2,1,0,0,0,0,0,0,0,0,2,7,7,0,0,1.791863,126400,.53021568,0,1.590647,5.3755889,0,1.2640001,0,0,Catholic,Catholic,2,2
33,2,777.59998,1,0,0,0,0,0,0,.5,.25,0,0,.25,0,.375,0,.375,.125,0,.125,777.59998,1,0,0,0,0,0,0,1,1,2,10,7,0,0,1.791863,126400,1.3342,8600,4.0026002,5.3755889,.086000003,1.2640001,0,0,Lutheran,Catholic,2,2
3,2,33.599998,0,0,1,0,0,0,0,0,1,0,0,0,0,.375,0,.375,.125,0,.125,33.599998,0,0,1,0,0,0,0,1,1,1,6,7,1,1,1.791863,126400,.39607841,35000,1.1882353,5.3755889,.34999999,1.2640001,1,1,Catholic,Catholic,3,2
105,2,1468.8,1,0,0,0,0,0,.25,.5,0,.25,0,0,0,.375,0,.375,.125,0,.125,1468.8,1,0,0,0,0,0,0,1,1,2,9,7,0,0,1.791863,126400,3.5660779,22800,10.698234,5.3755889,.228,1.2640001,0,0,Muslim,Catholic,2,2
24,2,448.79999,1,0,0,0,0,0,0,.25,.75,0,0,0,0,.375,0,.375,.125,0,.125,448.79999,1,0,0,0,0,0,0,1,1,3,8,7,0,0,1.791863,126400,1.868366,0,5.6050978,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,2,2
69,2,1024.8,1,0,0,0,0,0,.125,.16666667,.29166669,.125,0,.29166669,0,.375,0,.375,.125,0,.125,1024.8,1,0,0,0,0,0,0,1,1,3,7,7,0,0,1.791863,126400,4.650588,33000,13.951764,5.3755889,.33000001,1.2640001,0,0,Catholic,Catholic,2,2
57,2,477.60001,1,0,0,0,0,0,.16666667,.16666667,.33333334,0,0,.33333334,0,.375,0,.375,.125,0,.125,477.60001,1,0,0,0,0,0,0,1,1,3,12,7,0,0,1.791863,126400,1.316789,0,3.950367,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,2,2
48,2,588,1,0,0,0,0,.25,.5,0,.25,0,0,0,0,.375,0,.375,.125,0,.125,588,1,0,0,0,0,0,0,0,0,3,9,7,0,0,1.791863,126400,.99607837,2400,2.988235,5.3755889,.024,1.2640001,0,0,Lutheran,Catholic,5,2
94,2,1519.2,1,0,0,0,0,.16666667,0,0,.16666667,.66666669,0,0,0,.375,0,.375,.125,0,.125,1519.2,1,0,0,0,0,0,0,1,1,2,9,7,0,0,1.791863,126400,2.5854311,75000,7.7562933,5.3755889,.75,1.2640001,0,0,Lutheran,Catholic,2,2
36,2,729.59998,1,0,0,0,0,0,.5,0,.5,0,0,0,0,.375,0,.375,.125,0,.125,729.59998,1,0,0,0,0,0,0,0,0,3,2,7,0,0,1.791863,126400,.25209811,0,.75629437,5.3755889,0,1.2640001,0,0,Muslim,Catholic,2,2
115,2,345.60001,1,0,0,0,0,0,.33333334,0,.33333334,.33333334,0,0,0,.375,0,.375,.125,0,.125,345.60001,1,0,0,0,0,0,0,1,1,2,5,7,0,0,1.791863,126400,.48750001,6000,1.4625001,5.3755889,.059999999,1.2640001,0,0,Catholic,Catholic,1,2
78,2,772.79999,1,0,0,0,0,0,0,.16666667,.66666669,.16666667,0,0,0,.375,0,.375,.125,0,.125,772.79999,1,0,0,0,0,0,0,1,1,3,7,7,0,0,1.791863,126400,.44615689,30400,1.3384707,5.3755889,.30399999,1.2640001,0,0,Lutheran,Catholic,2,2
16,2,136.8,0,1,0,0,0,0,0,0,1,0,0,0,0,.375,0,.375,.125,0,.125,136.8,0,1,0,0,0,0,0,0,0,3,3,7,1,1,1.791863,126400,.29588231,0,.88764691,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,1,2
113,2,885.59998,1,0,0,0,0,.25,.25,0,.5,0,0,0,0,.375,0,.375,.125,0,.125,885.59998,1,0,0,0,0,0,0,1,1,3,6,7,0,0,1.791863,126400,.58764702,1200,1.7629411,5.3755889,.012,1.2640001,0,0,Catholic,Catholic,2,2
70,2,1084.8,1,0,0,0,0,.5,.25,0,.25,0,0,0,0,.375,0,.375,.125,0,.125,1084.8,1,0,0,0,0,0,0,1,1,3,11,7,0,0,1.791863,126400,2.2824509,8600,6.847353,5.3755889,.086000003,1.2640001,0,0,Lutheran,Catholic,3,2
31,2,796.79999,1,0,0,0,1,0,.5,.25,.25,0,0,0,0,.375,0,.375,.125,0,.125,796.79999,1,0,0,0,1,0,0,1,1,2,17,7,0,0,1.791863,126400,2.5222549,17600,7.5667648,5.3755889,.176,1.2640001,0,0,Lutheran,Catholic,4,2
27,2,362.39999,1,0,0,0,0,0,.41666669,0,.41666669,0,0,.16666667,0,.375,0,.375,.125,0,.125,362.39999,1,0,0,0,0,0,0,1,1,3,4,7,0,0,1.791863,126400,.48704579,0,1.4611374,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,2,2
54,2,434.39999,1,0,0,0,0,0,0,0,.5,0,0,.5,0,.375,0,.375,.125,0,.125,434.39999,1,0,0,0,0,0,0,1,1,2,20,7,0,0,1.791863,126400,.5794118,14000,1.7382355,5.3755889,.14,1.2640001,0,0,Lutheran,Catholic,2,2
22,2,364.79999,1,0,0,0,0,.25,0,0,.75,0,0,0,0,.375,0,.375,.125,0,.125,364.79999,1,0,0,0,0,0,0,1,1,2,12,7,0,0,1.791863,126400,1.7299351,32800,5.189805,5.3755889,.32800001,1.2640001,0,0,Muslim,Catholic,4,2
81,2,763.20001,1,0,0,0,0,0,.5,0,.5,0,0,0,0,.375,0,.375,.125,0,.125,763.20001,1,0,0,0,0,0,0,0,0,2,8,7,0,0,1.791863,126400,.49919611,29200,1.4975884,5.3755889,.292,1.2640001,0,0,Lutheran,Catholic,3,2
32,2,816,1,0,0,0,0,0,.11111111,.27777779,.6111111,0,0,0,0,.375,0,.375,.125,0,.125,816,1,0,0,0,0,0,0,1,1,3,7,7,0,0,1.791863,126400,3.036078,3600,9.1082344,5.3755889,.035999998,1.2640001,0,0,Muslim,Catholic,3,2
103,2,1432.8,1,0,0,0,0,0,.5,0,0,0,0,.5,0,.375,0,.375,.125,0,.125,1432.8,1,0,0,0,0,0,0,1,1,3,7,7,0,0,1.791863,126400,.40142161,21000,1.2042649,5.3755889,.20999999,1.2640001,0,0,Catholic,Catholic,2,2
17,2,43.200001,0,0,1,0,1,.41666666,0,0,.41666666,.083333336,0,.083333336,0,.375,0,.375,.125,0,.125,43.200001,0,0,1,0,1,0,0,1,1,1,24,7,1,1,1.791863,126400,7.6963229,456000,23.088968,5.3755889,4.5599999,1.2640001,0,1,Catholic,Catholic,9,2
1,2,91.199997,0,1,0,0,0,0,0,0,.5,.5,0,0,0,.375,0,.375,.125,0,.125,91.199997,0,1,0,0,0,0,0,0,0,2,11,7,1,1,1.791863,126400,2.9997959,865800,8.9993877,5.3755889,8.658,1.2640001,0,0,Catholic,Catholic,3,2
21,2,391.20001,1,0,0,0,0,.33333334,0,0,.33333334,0,0,.33333334,0,.375,0,.375,.125,0,.125,391.20001,1,0,0,0,0,0,0,1,1,2,16,7,0,0,1.791863,126400,1.25049,0,3.7514699,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,4,2
116,2,1123.2,1,0,0,0,0,.33333334,.33333334,.33333334,0,0,0,0,0,.375,0,.375,.125,0,.125,1123.2,1,0,0,0,0,0,0,1,1,2,5,7,0,0,1.791863,126400,1.372039,7000,4.116117,5.3755889,.07,1.2640001,0,0,Muslim,Catholic,1,2
79,2,717.59998,1,0,0,0,0,0,0,0,1,0,0,0,0,.375,0,.375,.125,0,.125,717.59998,1,0,0,0,0,0,0,0,0,2,6,7,0,0,1.791863,126400,.25999999,0,.77999997,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,1,2
91,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,.375,0,.375,.125,0,.125,,1,0,0,0,0,0,0,1,1,4,1,7,0,0,1.791863,126400,.62137258,4000,1.8641177,5.3755889,.039999999,1.2640001,0,0,Lutheran,Catholic,2,2
88,2,952.79999,1,0,0,0,0,0,.75,0,.25,0,0,0,0,.375,0,.375,.125,0,.125,952.79999,1,0,0,0,0,0,0,1,1,3,7,7,0,0,1.791863,126400,.83225489,0,2.4967647,5.3755889,0,1.2640001,0,0,Catholic,Catholic,2,2
63,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,.375,0,.375,.125,0,.125,,1,0,0,0,0,0,0,0,0,4,5,7,0,0,1.791863,126400,1.442598,0,4.3277941,5.3755889,0,1.2640001,0,0,Lutheran,Catholic,1,2
86,2,962.40002,1,0,0,0,0,0,.29166669,.16666667,.125,0,.125,.29166669,0,.375,0,.375,.125,0,.125,962.40002,1,0,0,0,0,0,0,0,0,3,10,7,0,0,1.791863,126400,1.878503,0,5.635509,5.3755889,0,1.2640001,0,0,Catholic,Catholic,5,2
85,2,1262.4,1,0,0,0,0,.125,0,.125,.625,0,0,.125,0,.375,0,.375,.125,0,.125,1262.4,1,0,0,0,0,0,0,1,1,3,2,7,0,0,1.791863,126400,.27906859,39800,.83720577,5.3755889,.398,1.2640001,0,0,Catholic,Catholic,2,2
64,2,830.40002,1,0,0,0,0,0,.5,0,.5,0,0,0,0,.375,0,.375,.125,0,.125,830.40002,1,0,0,0,0,0,0,1,1,3,11,7,0,0,1.791863,126400,3.531373,0,10.594119,5.3755889,0,1.2640001,0,0,Catholic,Catholic,3,2
23,2,379.20001,1,0,0,0,0,.16666667,.66666669,0,.16666667,0,0,0,0,.375,0,.375,.125,0,.125,379.20001,1,0,0,0,0,0,0,1,1,3,14,7,0,0,1.791863,126400,.78397059,0,2.3519118,5.3755889,0,1.2640001,0,0,Muslim,Catholic,2,2
75,2,972,1,0,0,0,0,0,0,.66666669,.16666667,0,0,.16666667,0,.375,0,.375,.125,0,.125,972,1,0,0,0,0,0,0,1,1,2,8,7,0,0,1.791863,126400,1.063373,17600,3.1901188,5.3755889,.176,1.2640001,0,0,Catholic,Catholic,2,2
83,2,832.79999,1,0,0,0,0,0,0,0,0,0,0,0,0,.375,0,.375,.125,0,.125,832.79999,1,0,0,0,0,0,0,1,1,3,5,7,0,0,1.791863,126400,1.2031471,104000,3.6094413,5.3755889,1.04,1.2640001,0,0,Catholic,Catholic,5,2
68,2,861.59998,1,0,0,0,0,0,0,0,1,0,0,0,0,.375,0,.375,.125,0,.125,861.59998,1,0,0,0,0,0,0,0,0,3,2,7,0,0,1.791863,126400,.9521569,13200,2.8564706,5.3755889,.132,1.2640001,0,0,Catholic,Catholic,1,2
50,2,597.59998,1,0,0,0,0,0,.25,0,.25,.25,0,.25,0,.375,0,.375,.125,0,.125,597.59998,1,0,0,0,0,0,0,1,1,3,5,7,0,0,1.791863,126400,.37498629,15200,1.1249589,5.3755889,.152,1.2640001,0,0,Lutheran,Catholic,2,2
14,2,297.60001,1,0,0,0,0,.083333336,.25,.083333336,.5,0,.083333336,0,0,.375,0,.375,.125,0,.125,297.60001,1,0,0,0,0,0,0,1,1,2,8,7,0,0,1.791863,126400,.54313731,0,1.6294119,5.3755889,0,1.2640001,0,0,Catholic,Catholic,3,2
61,2,456,1,0,0,0,1,.5,.16666667,.16666667,.16666667,0,0,0,0,.375,0,.375,.125,0,.125,456,1,0,0,0,1,0,0,1,1,3,12,7,0,0,1.791863,126400,1.895686,15200,5.687058,5.3755889,.152,1.2640001,0,0,Muslim,Catholic,2,2
8,2,100.8,1,0,0,0,0,.1,.16666667,.1,.26666668,.1,0,.26666668,0,.375,0,.375,.125,0,.125,100.8,1,0,0,0,0,0,0,1,1,2,11,7,0,0,1.791863,126400,1.0309401,8200,3.0928202,5.3755889,.082000002,1.2640001,0,0,Lutheran,Catholic,2,2
43,2,568.79999,1,0,0,0,1,0,0,0,1,0,0,0,0,.375,0,.375,.125,0,.125,568.79999,1,0,0,0,1,0,0,1,1,2,7,7,0,0,1.791863,126400,2.171814,10200,6.5154419,5.3755889,.102,1.2640001,0,0,Lutheran,Catholic,3,2
